eclipse,jetty,org.eclipse.jetty.http.SetCookieParser,,
eclipse,jetty,org.eclipse.jetty.io.ArrayByteBufferPool,,
openjdk,jmh,org.openjdk.jmh.results.format.ResultFormatType,,
eclipse,jetty,org.eclipse.jetty.io.ClientConnectionFactory,,
openjdk,jmh,org.openjdk.jmh.runner.Runner,,
eclipse,jetty,org.eclipse.jetty.io.Transport,,
eclipse,jetty,org.eclipse.jetty.io.ssl.SslClientConnectionFactory,,
openjdk,jmh,org.openjdk.jmh.runner.RunnerException,,
eclipse,jetty,org.eclipse.jetty.util.Jetty,,
eclipse,jetty,org.eclipse.jetty.util.ProcessorUtils,,
eclipse,jetty,org.eclipse.jetty.io.SocketChannelEndPoint,,
eclipse,jetty,org.eclipse.jetty.util.SocketAddressResolver,,
eclipse,jetty,org.eclipse.jetty.util.URIUtil,,
openjdk,jmh,org.openjdk.jmh.runner.options.Options,,
eclipse,jetty,org.eclipse.jetty.io.NetworkTrafficListener,,
eclipse,jetty,org.eclipse.jetty.io.NetworkTrafficSocketChannelEndPoint,,
openjdk,jmh,org.openjdk.jmh.runner.options.OptionsBuilder,,
eclipse,jetty,org.eclipse.jetty.util.thread.QueuedThreadPool,,
eclipse,jetty,org.eclipse.jetty.util.thread.ScheduledExecutorScheduler,,
eclipse,jetty,org.eclipse.jetty.util.thread.Scheduler,,
eclipse,jetty,org.eclipse.jetty.ee9.security.Authenticator.AuthConfiguration,,
eclipse,jetty,org.eclipse.jetty.util.thread.ThreadPool,,
eclipse,jetty,org.eclipse.jetty.server.NetworkTrafficServerConnector,,
eclipse,jetty,org.eclipse.jetty.ee10.servlet.ServletContextResponse,,
eclipse,jetty,org.eclipse.jetty.ee9.security.authentication.ConfigurableSpnegoAuthenticator,,
eclipse,jetty,org.eclipse.jetty.ee9.security.authentication.DeferredAuthentication,,
eclipse,jetty,org.eclipse.jetty.ee9.security.authentication.DigestAuthenticator,,
jakarta,ws,jakarta.ws.rs.Consumes,,
jakarta,ws,jakarta.ws.rs.POST,,
eclipse,jetty,org.eclipse.jetty.ee9.security.authentication.SessionAuthentication,,
net,net,java.net.Inet6Address,,
io,io,java.io.FilterInputStream,,
openjdk,jmh,org.openjdk.jmh.annotations.Fork,,
openjdk,jmh,org.openjdk.jmh.annotations.Level,,
openjdk,jmh,org.openjdk.jmh.annotations.Measurement,,
eclipse,jetty,org.eclipse.jetty.ee9.security.authentication.SslClientCertAuthenticator,,
eclipse,jetty,org.eclipse.jetty.client.internal.TunnelRequest,,
jakarta,ws,jakarta.ws.rs.Path,,
jakarta,ws,jakarta.ws.rs.core.Feature,,
nio,channels,java.nio.channels.SeekableByteChannel,,
jakarta,ws,jakarta.ws.rs.core.FeatureContext,,
openjdk,jmh,org.openjdk.jmh.annotations.Warmup,,
jakarta,ws,jakarta.ws.rs.core.MediaType,,
security,security,java.security.DigestOutputStream,,
eclipse,jetty,org.eclipse.jetty.websocket.core.EchoFrameHandler,,
jakarta,ws,jakarta.ws.rs.core.Response,,
jakarta,ws,jakarta.ws.rs.ext.ExceptionMapper,,
eclipse,jetty,org.eclipse.jetty.server.handler.ResourceHandler,,
eclipse,jetty,org.eclipse.jetty.toolchain.test.FS,,
eclipse,jetty,org.eclipse.jetty.ee10.servlet.ServletContextRequest,,
openjdk,jmh,org.openjdk.jmh.annotations.BenchmarkMode,,
security,security,java.security.Permission,,
openjdk,jmh,org.openjdk.jmh.annotations.Mode,,
net,net,java.net.URISyntaxException,,
security,security,java.security.PrivilegedAction,,
eclipse,jetty,org.eclipse.jetty.server.HttpServerTestBase,,
openjdk,jmh,org.openjdk.jmh.annotations.Threads,,
jakarta,security,jakarta.security.auth.message.callback.CertStoreCallback,,
eclipse,jetty,org.eclipse.jetty.io.FillInterest,,
util,zip,java.util.zip.InflaterInputStream,,
eclipse,jetty,org.eclipse.jetty.ee10.annotations.AnnotationParser.Handler,,
jakarta,security,jakarta.security.auth.message.callback.PasswordValidationCallback,,
jakarta,security,jakarta.security.auth.message.callback.PrivateKeyCallback,,
security,security,java.security.PrivateKey,,
eclipse,jetty,org.eclipse.jetty.ee9.apache.jsp.JettyTldPreScanned,,
jakarta,security,jakarta.security.auth.message.callback.SecretKeyCallback,,
util,concurrent,java.util.concurrent.CompletionStage,,
javax,net,javax.net.ssl.X509ExtendedKeyManager,,
eclipse,jetty,org.eclipse.jetty.ee10.osgi.boot.OSGiMetaInfConfiguration,,
eclipse,jetty,org.eclipse.jetty.websocket.core.exception.WebSocketException,,
eclipse,jetty,org.eclipse.jetty.http.HttpVersion,,
eclipse,jetty,org.eclipse.jetty.io.ByteBufferOutputStream,,
math,math,java.math.BigDecimal,,
eclipse,jetty,org.eclipse.jetty.websocket.core.util.DemandChain,,
eclipse,jetty,org.eclipse.jetty.ee9.nested.ContextHandler.DEFAULT_MAX_FORM_KEYS,,
eclipse,jetty,org.eclipse.jetty.io.content.InputStreamContentSource,,
eclipse,jetty,org.eclipse.jetty.util.thread.Invocable.combine,,
io,io,java.io.InterruptedIOException,,
eclipse,jetty,org.eclipse.jetty.util.thread.Invocable.combineTypes,,
nio,channels,java.nio.channels.AsynchronousCloseException,,
hamcrest,Matchers,org.hamcrest.Matchers.emptyOrNullString,,
junit,jupiter,org.junit.jupiter.api.Assertions.assertTimeout,,
openjdk,jmh,org.openjdk.jmh.profile.GCProfiler,,
util,function,java.util.function.Consumer,,
eclipse,jetty,org.eclipse.jetty.ee9.servlet.DecoratingListener,,
eclipse,jetty,org.eclipse.jetty.util.thread.AutoLock,,
openjdk,jmh,org.openjdk.jmh.runner.options.TimeValue,,
eclipse,jetty,org.eclipse.jetty.http.MultiPartConfig,,
eclipse,jetty,org.eclipse.jetty.http.MultiPart,,
eclipse,jetty,org.eclipse.jetty.http.MultiPartFormData,,
nio,channels,java.nio.channels.ServerSocketChannel,,
util,function,java.util.function.ToIntFunction,,
eclipse,jetty,org.eclipse.jetty.http.Trailers,,
eclipse,jetty,org.eclipse.jetty.server.internal.CompletionStreamWrapper,,
eclipse,jetty,org.eclipse.jetty.client.transport.HttpClientTransportDynamic,,
eclipse,jetty,org.eclipse.jetty.http.HttpURI,,
eclipse,jetty,org.eclipse.jetty.server.ConnectorTimeoutTest,,
jakarta,security,jakarta.security.auth.message.callback.TrustStoreCallback,,
eclipse,jetty,org.eclipse.jetty.io.WriteThroughWriter,,
eclipse,jetty,org.eclipse.jetty.util.HostPort,,
eclipse,jetty,org.eclipse.jetty.ee9.nested.HttpOutput,,
javax,net,javax.net.ssl.SSLContext,,
eclipse,jetty,org.eclipse.jetty.io.content.OutputStreamContentSource,,
util,function,java.util.function.UnaryOperator,,
nio,file,java.nio.file.Path,,
eclipse,jetty,org.eclipse.jetty.ee10.security.jaspi.callback.CredentialValidationCallback,,
eclipse,jetty,org.eclipse.jetty.io.content.PathContentSource,,
eclipse,jetty,org.eclipse.jetty.ee10.servlet.security.authentication.LoginCallback,,
eclipse,jetty,org.eclipse.jetty.ee10.servlet.security.authentication.LoginCallbackImpl,,
nio,channels,java.nio.channels.FileChannel,,
nio,file,java.nio.file.FileAlreadyExistsException,,
nio,file,java.nio.file.Files,,
javax,net,javax.net.ssl.SNIMatcher,,
nio,file,java.nio.file.StandardOpenOption,,
eclipse,jetty,org.eclipse.jetty.util.UrlEncoded,,
eclipse,jetty,org.eclipse.jetty.websocket.core.TestAsyncFrameHandler,,
eclipse,jetty,org.eclipse.jetty.websocket.core.CloseStatus.NORMAL,,
eclipse,jetty,org.eclipse.jetty.ee10.annotations.AnnotationIntrospector,,
eclipse,jetty,org.eclipse.jetty.ee10.annotations.ResourceAnnotationHandler,,
eclipse,jetty,org.eclipse.jetty.ee9.nested.Handler,,
eclipse,jetty,org.eclipse.jetty.ee9.nested.HandlerWrapper,,
eclipse,jetty,org.eclipse.jetty.ee10.annotations.ResourcesAnnotationHandler,,
eclipse,jetty,org.eclipse.jetty.http2.client.HTTP2ClientConnectionFactory,,
eclipse,jetty,org.eclipse.jetty.http2.client.transport.internal.HTTPSessionListenerPromise,,
eclipse,jetty,org.eclipse.jetty.http2.generator.PingGenerator,,
eclipse,jetty,org.eclipse.jetty.util.RolloverFileOutputStream,,
eclipse,jetty,org.eclipse.jetty.osgi.OSGiWebappConstants,,
eclipse,jetty,org.eclipse.jetty.ee10.security.jaspi.provider.JaspiAuthConfigProvider,,
security,security,java.security.InvalidAlgorithmParameterException,,
eclipse,jetty,org.eclipse.jetty.client.RetryableRequestException,,
jakarta,servlet,jakarta.servlet.annotation.HandlesTypes,,
nio,file,java.nio.file.AccessDeniedException,,
time,format,java.time.format.FormatStyle,,
eclipse,jetty,org.eclipse.jetty.ee10.servlet.ServletContainerInitializerHolder,,
nio,file,java.nio.file.NoSuchFileException,,
eclipse,jetty,org.eclipse.jetty.client.Socks5.UsernamePasswordAuthenticationFactory,,
eclipse,jetty,org.eclipse.jetty.ee10.servlet.Source,,
eclipse,jetty,org.eclipse.jetty.ee10.servlet.Source.Origin,,
eclipse,jetty,org.eclipse.jetty.http.HttpTester,,
eclipse,jetty,org.eclipse.jetty.util.BlockingArrayQueue,,
eclipse,jetty,org.eclipse.jetty.ee10.webapp.AbstractConfiguration,,
security,cert,java.security.cert.CertStoreParameters,,
net,net,java.net.Inet4Address,,
net,net,java.net.InetAddress,,
eclipse,jetty,org.eclipse.jetty.http2.client.transport.internal.HttpChannelOverHTTP2,,
eclipse,jetty,org.eclipse.jetty.ee10.webapp.FragmentDescriptor,,
eclipse,jetty,org.eclipse.jetty.http2.client.transport.internal.HttpConnectionOverHTTP2,,
eclipse,jetty,org.eclipse.jetty.ee10.webapp.WebAppClassLoader,,
security,cert,java.security.cert.PKIXCertPathChecker,,
eclipse,jetty,org.eclipse.jetty.util.resource.ResourceCollators,,
eclipse,jetty,org.eclipse.jetty.ee10.webapp.WebDescriptor,,
eclipse,jetty,org.eclipse.jetty.util.InetAddressSet,,
eclipse,jetty,org.eclipse.jetty.io.AbstractConnection,,
eclipse,jetty,org.eclipse.jetty.io.Connection,,
jakarta,servlet,jakarta.servlet.ServletConnection,,
eclipse,jetty,org.eclipse.jetty.http2.generator.PriorityGenerator,,
eclipse,jetty,org.eclipse.jetty.server.handler.EventsHandler,,
eclipse,jetty,org.eclipse.jetty.toolchain.test.Hex,,
eclipse,jetty,org.eclipse.jetty.ee9.servlet.DefaultServlet,,
eclipse,jetty,org.eclipse.jetty.http.HttpParser.RequestHandler,,
eclipse,jetty,org.eclipse.jetty.server.SymlinkAllowedResourceAliasChecker,,
eclipse,jetty,org.eclipse.jetty.http.ByteRange,,
eclipse,jetty,org.eclipse.jetty.http.CompressedContentFormat,,
eclipse,jetty,org.eclipse.jetty.http.EtagUtils,,
util,util,java.util.EventListener,,
eclipse,jetty,org.eclipse.jetty.http.HttpDateTime,,
junit,jupiter,org.junit.jupiter.params.provider.EnumSource,,
javax,net,javax.net.ssl.CertPathTrustManagerParameters,,
util,function,java.util.function.BiFunction,,
io,io,java.io.FileReader,,
util,function,java.util.function.Supplier,,
eclipse,jetty,org.eclipse.jetty.http.MultiPartByteRanges,,
eclipse,jetty,org.eclipse.jetty.http.PreEncodedHttpField,,
eclipse,jetty,org.eclipse.jetty.http.QuotedQualityCSV,,
eclipse,jetty,org.eclipse.jetty.http.content.HttpContent,,
eclipse,jetty,org.eclipse.jetty.http.content.PreCompressedHttpContent,,
javax,net,javax.net.ssl.KeyManager,,
javax,net,javax.net.ssl.KeyManagerFactory,,
eclipse,jetty,org.eclipse.jetty.http.pathmap.MatchedResource,,
eclipse,jetty,org.eclipse.jetty.util.thread.Invocable,,
eclipse,jetty,org.eclipse.jetty.server.AbstractNetworkConnector,,
eclipse,jetty,org.eclipse.jetty.util.compression.CompressionPool,,
eclipse,jetty,org.eclipse.jetty.server.AliasCheck,,
eclipse,jetty,org.eclipse.jetty.server.AllowedResourceAliasChecker,,
jakarta,servlet,jakarta.servlet.http.HttpUpgradeHandler,,
javax,net,javax.net.ssl.SSLServerSocket,,
util,util,java.util.Properties,,
eclipse,jetty,org.eclipse.jetty.server.Deployable,,
eclipse,jetty,org.eclipse.jetty.server.handler.ContextHandler,,
eclipse,jetty,org.eclipse.jetty.util.FileID,,
javax,net,javax.net.ssl.SSLServerSocketFactory,,
eclipse,jetty,org.eclipse.jetty.server.handler.HotSwapHandler,,
eclipse,jetty,org.eclipse.jetty.http3.RetryableStreamException,,
javax,net,javax.net.ssl.SSLSessionContext,,
junit,jupiter,org.junit.jupiter.api.Assumptions.assumeFalse,,
eclipse,jetty,org.eclipse.jetty.ee10.servlet.ServletContextHandler.ServletRequestInfo,,
eclipse,jetty,org.eclipse.jetty.deploy.graph.Graph,,
eclipse,jetty,org.eclipse.jetty.deploy.graph.Node,,
javax,net,javax.net.ssl.StandardConstants,,
javax,net,javax.net.ssl.TrustManager,,
nio,channels,java.nio.channels.ClosedChannelException,,
eclipse,jetty,org.eclipse.jetty.server.SocketCustomizationListener,,
javax,net,javax.net.ssl.X509ExtendedTrustManager,,
javax,net,javax.net.ssl.X509TrustManager,,
eclipse,jetty,org.eclipse.jetty.server.handler.ErrorHandler,,
eclipse,jetty,org.eclipse.jetty.util.ssl.SniX509ExtendedKeyManager,,
util,concurrent,java.util.concurrent.ConcurrentSkipListSet,,
eclipse,jetty,org.eclipse.jetty.ee10.servlet.BaseHolder,,
eclipse,jetty,org.eclipse.jetty.ee9.nested.ResourceHandler,,
hamcrest,hamcrest,org.hamcrest.TypeSafeMatcher,,
util,concurrent,java.util.concurrent.ConcurrentLinkedQueue,,
eclipse,jetty,org.eclipse.jetty.deploy.bindings.StandardDeployer,,
eclipse,jetty,org.eclipse.jetty.deploy.bindings.StandardStarter,,
eclipse,jetty,org.eclipse.jetty.deploy.bindings.StandardStopper,,
eclipse,jetty,org.eclipse.jetty.deploy.bindings.StandardUndeployer,,
eclipse,jetty,org.eclipse.jetty.deploy.graph.Edge,,
jasper,servlet,org.apache.jasper.servlet.JasperInitializer,,
eclipse,jetty,org.eclipse.jetty.client.ProxyConfiguration.Proxy,,
eclipse,jetty,org.eclipse.jetty.client.Socks5.NoAuthenticationFactory,,
eclipse,jetty,org.eclipse.jetty.deploy.graph.Route,,
hamcrest,hamcrest,org.hamcrest.BaseMatcher,,
hamcrest,hamcrest,org.hamcrest.Description,,
eclipse,jetty,org.eclipse.jetty.server.handler.ContextHandlerCollection,,
eclipse,jetty,org.eclipse.jetty.util.ExceptionUtil,,
jasper,servlet,org.apache.jasper.servlet.TldScanner,,
juli,logging,org.apache.juli.logging.Log,,
juli,logging,org.apache.juli.logging.LogFactory,,
util,concurrent,java.util.concurrent.atomic.AtomicMarkableReference,,
eclipse,jetty,org.eclipse.jetty.util.security.CertificateUtils,,
eclipse,jetty,org.eclipse.jetty.util.component.Environment,,
eclipse,jetty,org.eclipse.jetty.util.security.CertificateValidator,,
eclipse,jetty,org.eclipse.jetty.http2.generator.PushPromiseGenerator,,
javax,net,javax.net.ssl.ExtendedSSLSession,,
javax,net,javax.net.ssl.SNIHostName,,
javax,net,javax.net.ssl.SNIServerName,,
util,concurrent,java.util.concurrent.Callable,,
javax,security,javax.security.auth.Subject,,
javax,security,javax.security.auth.callback.Callback,,
javax,security,javax.security.auth.callback.CallbackHandler,,
javax,security,javax.security.auth.callback.PasswordCallback,,
javax,security,javax.security.auth.login.AppConfigurationEntry,,
javax,security,javax.security.auth.login.Configuration,,
javax,security,javax.security.auth.login.LoginContext,,
javax,security,javax.security.auth.login.LoginException,,
jakarta,websocket,jakarta.websocket.DecodeException,,
eclipse,jetty,org.eclipse.jetty.server.Handler.Container,,
eclipse,jetty,org.eclipse.jetty.util.security.SecurityUtils,,
ietf,jgss,org.ietf.jgss.GSSContext,,
ietf,jgss,org.ietf.jgss.GSSException,,
ietf,jgss,org.ietf.jgss.GSSManager,,
ietf,jgss,org.ietf.jgss.GSSName,,
ietf,jgss,org.ietf.jgss.Oid,,
eclipse,jetty,org.eclipse.jetty.ee10.test.support.XmlBasedJettyServer,,
eclipse,jetty,org.eclipse.jetty.ee10.test.support.rawhttp.HttpSocketImpl,,
jasper,servlet,org.apache.jasper.servlet.TldPreScanned,,
eclipse,jetty,org.eclipse.jetty.ee10.test.support.rawhttp.HttpTesting,,
eclipse,jetty,org.eclipse.jetty.deploy.graph.GraphOutputDot,,
eclipse,jetty,org.eclipse.jetty.util.ssl.X509,,
eclipse,jetty,org.eclipse.jetty.client.BytesRequestContent,,
eclipse,jetty,org.eclipse.jetty.client.InputStreamResponseListener,,
eclipse,jetty,org.eclipse.jetty.client.MultiPartRequestContent,,
eclipse,jetty,org.eclipse.jetty.client.OutputStreamRequestContent,,
javax,management,javax.management.MBeanServerConnection,,
javax,management,javax.management.ObjectName,,
eclipse,jetty,org.eclipse.jetty.util.component.DumpableCollection,,
eclipse,jetty,org.eclipse.jetty.deploy.test.XmlConfiguredJetty,,
util,function,java.util.function.Function,,
nio,channels,java.nio.channels.Channel,,
eclipse,jetty,org.eclipse.jetty.server.CookieCache,,
objectweb,asm,org.objectweb.asm.AnnotationVisitor,,
javax,net,javax.net.ssl.HostnameVerifier,,
eclipse,jetty,org.eclipse.jetty.server.Handler,,
eclipse,jetty,org.eclipse.jetty.server.Server,,
eclipse,jetty,org.eclipse.jetty.server.ServerConnector,,
eclipse,jetty,org.eclipse.jetty.toolchain.test.MavenTestingUtils,,
objectweb,asm,org.objectweb.asm.ClassReader,,
objectweb,asm,org.objectweb.asm.ClassVisitor,,
eclipse,jetty,org.eclipse.jetty.http.DateGenerator,,
objectweb,asm,org.objectweb.asm.FieldVisitor,,
hamcrest,Matchers,org.hamcrest.Matchers.contains,,
junit,jupiter,org.junit.jupiter.api.AfterEach,,
junit,jupiter,org.junit.jupiter.api.extension.ExtensionContext,,
junit,jupiter,org.junit.jupiter.params.provider.Arguments,,
junit,jupiter,org.junit.jupiter.params.provider.ArgumentsProvider,,
hamcrest,Matchers,org.hamcrest.Matchers.endsWith,,
objectweb,asm,org.objectweb.asm.MethodVisitor,,
objectweb,asm,org.objectweb.asm.Opcodes,,
eclipse,jetty,org.eclipse.jetty.server.HttpCookieUtils,,
glassfish,jersey,org.glassfish.jersey.server.ResourceConfig,,
javax,management,javax.management.MBeanServer,,
javax,naming,javax.naming.ldap.LdapName,,
javax,management,javax.management.remote.JMXConnector,,
javax,management,javax.management.remote.JMXConnectorFactory,,
eclipse,jetty,org.eclipse.jetty.io.content.ChunksContentSource,,
junit,jupiter,org.junit.jupiter.api.Test,,
hamcrest,MatcherAssert,org.hamcrest.MatcherAssert.assertThat,,
hamcrest,Matchers,org.hamcrest.Matchers.instanceOf,,
hamcrest,Matchers,org.hamcrest.Matchers.is,,
javax,management,javax.management.remote.JMXConnectorServer,,
javax,management,javax.management.remote.JMXConnectorServerFactory,,
javax,management,javax.management.remote.JMXServiceURL,,
eclipse,jetty,org.eclipse.jetty.toolchain.test.IO,,
eclipse,jetty,org.eclipse.jetty.io.EofException,,
eclipse,jetty,org.eclipse.jetty.server.internal.ResponseHttpFields,,
eclipse,jetty,org.eclipse.jetty.client.transport.internal.HttpConnectionOverHTTP,,
eclipse,jetty,org.eclipse.jetty.http.content.FileMappingHttpContentFactory,,
javax,naming,javax.naming.ldap.Rdn,,
eclipse,jetty,org.eclipse.jetty.http.content.PreCompressedHttpContentFactory,,
eclipse,jetty,org.eclipse.jetty.server.HttpChannel,,
eclipse,jetty,org.eclipse.jetty.http.content.ResourceHttpContentFactory,,
eclipse,jetty,org.eclipse.jetty.http.content.ValidatingCachingHttpContentFactory,,
eclipse,jetty,org.eclipse.jetty.server.Request,,
eclipse,jetty,org.eclipse.jetty.server.Response,,
eclipse,jetty,org.eclipse.jetty.util.Blocker,,
eclipse,jetty,org.eclipse.jetty.util.ClassMatcher,,
junit,jupiter,org.junit.jupiter.params.ParameterizedTest,,
junit,jupiter,org.junit.jupiter.params.provider.ArgumentsSource,,
junit,jupiter,org.junit.jupiter.api.Assertions.assertArrayEquals,,
junit,jupiter,org.junit.jupiter.api.Assertions.assertEquals,,
junit,jupiter,org.junit.jupiter.api.Assertions.assertFalse,,
junit,jupiter,org.junit.jupiter.api.Assertions.assertTrue,,
eclipse,jetty,org.eclipse.jetty.http.content.VirtualHttpContentFactory,,
eclipse,jetty,org.eclipse.jetty.util.Uptime,,
eclipse,jetty,org.eclipse.jetty.ee.WebAppClassLoading,,
javax,security,javax.security.auth.x500.X500Principal,,
eclipse,jetty,org.eclipse.jetty.server.handler.gzip.GzipHandler,,
glassfish,jersey,org.glassfish.jersey.server.model.Resource,,
eclipse,jetty,org.eclipse.jetty.util.component.AttributeContainerMap,,
eclipse,jetty,org.eclipse.jetty.util.component.ClassLoaderDump,,
eclipse,jetty,org.eclipse.jetty.util.component.DumpableAttributes,,
glassfish,jersey,org.glassfish.jersey.servlet.ServletContainer,,
eclipse,jetty,org.eclipse.jetty.session.AbstractSessionManager,,
hamcrest,Matchers,org.hamcrest.Matchers.sameInstance,,
eclipse,jetty,org.eclipse.jetty.server.ResourceService,,
junit,jupiter,org.junit.jupiter.api.Assertions.assertThrows,,
hamcrest,Matchers,org.hamcrest.Matchers.hasItemInArray,,
util,concurrent,java.util.concurrent.atomic.LongAccumulator,,
eclipse,jetty,org.eclipse.jetty.util.resource.FileSystemPool,,
eclipse,jetty,org.eclipse.jetty.session.SessionManager,,
util,util,java.util.Comparator,,
javax,net,javax.net.ssl.SSLEngineResult.HandshakeStatus,,
javax,net,javax.net.ssl.SSLEngineResult.Status,,
jakarta,annotation,jakarta.annotation.security.DeclareRoles,,
jakarta,servlet,jakarta.servlet.Servlet,,
eclipse,jetty,org.eclipse.jetty.ee10.annotations.AnnotationIntrospector.AbstractIntrospectableAnnotationHandler,,
eclipse,jetty,org.eclipse.jetty.io.AbstractEndPoint,,
eclipse,jetty,org.eclipse.jetty.ee10.servlet.security.ConstraintAware,,
eclipse,jetty,org.eclipse.jetty.ee10.servlet.security.ConstraintSecurityHandler,,
eclipse,jetty,org.eclipse.jetty.io.WriteFlusher,,
junit,jupiter,org.junit.jupiter.api.Assertions.assertNotEquals,,
util,concurrent,java.util.concurrent.locks.ReentrantLock,,
eclipse,jetty,org.eclipse.jetty.client.AbstractAuthentication,,
eclipse,jetty,org.eclipse.jetty.client.Authentication,,
util,concurrent,java.util.concurrent.CyclicBarrier,,
util,concurrent,java.util.concurrent.ThreadLocalRandom,,
util,stream,java.util.stream.IntStream,,
util,Collections,java.util.Collections.unmodifiableSet,,
util,EnumSet,java.util.EnumSet.allOf,,
util,EnumSet,java.util.EnumSet.complementOf,,
util,EnumSet,java.util.EnumSet.copyOf,,
util,EnumSet,java.util.EnumSet.noneOf,,
util,EnumSet,java.util.EnumSet.of,,
eclipse,jetty,org.eclipse.jetty.client.AuthenticationStore,,
eclipse,jetty,org.eclipse.jetty.http2.generator.ResetGenerator,,
util,concurrent,java.util.concurrent.locks.Lock,,
eclipse,jetty,org.eclipse.jetty.http.CookieCompliance.Violation.BAD_QUOTES,,
eclipse,jetty,org.eclipse.jetty.http.CookieCompliance.Violation.COMMA_NOT_VALID_OCTET,,
eclipse,jetty,org.eclipse.jetty.http.CookieCompliance.Violation.ESCAPE_IN_QUOTES,,
eclipse,jetty,org.eclipse.jetty.http.CookieCompliance.Violation.INVALID_COOKIES,,
eclipse,jetty,org.eclipse.jetty.http.CookieCompliance.Violation.RESERVED_NAMES_NOT_DOLLAR_PREFIXED,,
eclipse,jetty,org.eclipse.jetty.http.CookieCompliance.Violation.SPECIAL_CHARS_IN_QUOTES,,
jakarta,servlet,jakarta.servlet.MultipartConfigElement,,
eclipse,jetty,org.eclipse.jetty.http.CookieCompliance.Violation.Listener,,
time,time,java.time.Instant,,
hamcrest,hamcrest,org.hamcrest.Matchers,,
eclipse,jetty,org.eclipse.jetty.client.AbstractHttpClientTransport,,
eclipse,jetty,org.eclipse.jetty.client.Request,,
eclipse,jetty,org.eclipse.jetty.client.Response,,
junit,jupiter,org.junit.jupiter.params.provider.MethodSource,,
nio,nio,java.nio.Buffer,,
eclipse,jetty,org.eclipse.jetty.util.thread.ThreadIdPool,,
jakarta,servlet,jakarta.servlet.annotation.MultipartConfig,,
hamcrest,Matchers,org.hamcrest.Matchers.greaterThan,,
eclipse,jetty,org.eclipse.jetty.websocket.core.internal.FrameFlusher,,
hamcrest,Matchers,org.hamcrest.Matchers.lessThanOrEqualTo,,
hamcrest,Matchers,org.hamcrest.Matchers.not,,
hamcrest,Matchers,org.hamcrest.Matchers.nullValue,,
eclipse,jetty,org.eclipse.jetty.ee10.servlet.ServletHolder,,
nio,channels,java.nio.channels.Channels,,
util,util,java.util.EventObject,,
nio,channels,java.nio.channels.FileChannel.MapMode,,
eclipse,jetty,org.eclipse.jetty.client.AsyncContentListenerTest.TestSource,,
eclipse,jetty,org.eclipse.jetty.client.RequestListeners,,
eclipse,jetty,org.eclipse.jetty.ee10.webapp.Descriptor,,
eclipse,jetty,org.eclipse.jetty.ee10.webapp.MetaData,,
eclipse,jetty,org.eclipse.jetty.websocket.core.internal.Generator,,
eclipse,jetty,org.eclipse.jetty.ee9.nested.AbstractHandler,,
eclipse,jetty,org.eclipse.jetty.ee9.nested.MultiPartFormInputStream,,
io,io,java.io.LineNumberReader,,
eclipse,jetty,org.eclipse.jetty.websocket.core.internal.Parser,,
jakarta,security,jakarta.security.auth.message.MessagePolicy,,
eclipse,jetty,org.eclipse.jetty.client.Connection,,
eclipse,jetty,org.eclipse.jetty.io.CyclicTimeouts,,
util,zip,java.util.zip.DataFormatException,,
util,zip,java.util.zip.Inflater,,
util,zip,java.util.zip.ZipException,,
eclipse,jetty,org.eclipse.jetty.ee10.webapp.Origin,,
eclipse,jetty,org.eclipse.jetty.plus.annotation.LifeCycleCallbackCollection,,
eclipse,jetty,org.eclipse.jetty.util.component.Destroyable,,
eclipse,jetty,org.eclipse.jetty.util.compression.InflaterPool,,
eclipse,jetty,org.eclipse.jetty.plus.annotation.PostConstructCallback,,
junit,jupiter,org.junit.jupiter.api.Assertions.assertNull,,
eclipse,jetty,org.eclipse.jetty.http2.BufferingFlowControlStrategy,,
nio,charset,java.nio.charset.StandardCharsets.ISO_8859_1,,
eclipse,jetty,org.eclipse.jetty.http2.FlowControlStrategy,,
util,concurrent,java.util.concurrent.RejectedExecutionException,,
eclipse,jetty,org.eclipse.jetty.http2.SessionContainer,,
acme,webapp,org.acme.webapp.TestAnnotation,,
reactivestreams,tck,org.reactivestreams.tck.TestEnvironment,,
reactivestreams,tck,org.reactivestreams.tck.flow.FlowPublisherVerification,,
awaitility,Awaitility,org.awaitility.Awaitility.await,,
testng,annotations,org.testng.annotations.Test,,
hamcrest,Matchers,org.hamcrest.Matchers.notNullValue,,
util,Arrays,java.util.Arrays.asList,,
junit,jupiter,org.junit.jupiter.api.Assertions.assertNotNull,,
junit,jupiter,org.junit.jupiter.api.Assertions.assertNotSame,,
nio,charset,java.nio.charset.CharsetDecoder,,
junit,jupiter,org.junit.jupiter.api.Assertions.assertSame,,
nio,charset,java.nio.charset.CodingErrorAction,,
eclipse,jetty,org.eclipse.jetty.alpn.client.ALPNClientConnection,,
eclipse,jetty,org.eclipse.jetty.alpn.client.ALPNClientConnectionFactory,,
eclipse,jetty,org.eclipse.jetty.client.AbstractConnectorHttpClientTransport,,
util,util,java.util.TreeMap,,
eclipse,jetty,org.eclipse.jetty.util.Index,,
eclipse,jetty,org.eclipse.jetty.io.ssl.SslConnection.SslEndPoint,,
junit,jupiter,org.junit.jupiter.api.BeforeEach,,
junit,jupiter,org.junit.jupiter.api.Tag,,
junit,jupiter,org.junit.jupiter.api.Assumptions.assumeTrue,,
security,cert,java.security.cert.CertificateException,,
javax,net,javax.net.ssl.SSLHandshakeException,,
