jakarta,security,jakarta.security.auth.message.callback.PrivateKeyCallback,Security,Authentication
security,security,java.security.PrivateKey,Security,Encryption
eclipse,jetty,org.eclipse.jetty.ee9.apache.jsp.JettyTldPreScanned,Application,Integration
jakarta,security,jakarta.security.auth.message.callback.SecretKeyCallback,Security,Encryption
util,concurrent,java.util.concurrent.CompletionStage,Multi-Thread,Parallel Processing
javax,net,javax.net.ssl.X509ExtendedKeyManager,Security,Authentication
eclipse,jetty,org.eclipse.jetty.ee10.osgi.boot.OSGiMetaInfConfiguration,DevOps,Configuration Management
eclipse,jetty,org.eclipse.jetty.websocket.core.exception.WebSocketException,Network,Protocol Implementation
eclipse,jetty,org.eclipse.jetty.http.HttpVersion,Network,Protocol Implementation
eclipse,jetty,org.eclipse.jetty.io.ByteBufferOutputStream,Input-Output,Data Writing
math,math,java.math.BigDecimal,Utility,Data Conversion
eclipse,jetty,org.eclipse.jetty.websocket.core.util.DemandChain,Network,Data Transmission
eclipse,jetty,org.eclipse.jetty.ee9.nested.ContextHandler.DEFAULT_MAX_FORM_KEYS,DevOps,Configuration Management
eclipse,jetty,org.eclipse.jetty.io.content.InputStreamContentSource,Input-Output,Data Reading
eclipse,jetty,org.eclipse.jetty.util.thread.Invocable.combine,Multi-Thread,Thread Safety
io,io,java.io.InterruptedIOException,Input-Output,Network IO
eclipse,jetty,org.eclipse.jetty.util.thread.Invocable.combineTypes,Multi-Thread,Concurrency Control
nio,channels,java.nio.channels.AsynchronousCloseException,Error Handling,Exception Handling
hamcrest,Matchers,org.hamcrest.Matchers.emptyOrNullString,Test,Unit Testing
junit,jupiter,org.junit.jupiter.api.Assertions.assertTimeout,Test,Performance Testing
openjdk,jmh,org.openjdk.jmh.profile.GCProfiler,Application Performance Manager,Performance Monitoring
util,function,java.util.function.Consumer,Utility,Data Conversion
eclipse,jetty,org.eclipse.jetty.ee9.servlet.DecoratingListener,Event Handling,Event Driven Processing
eclipse,jetty,org.eclipse.jetty.util.thread.AutoLock,Multi-Thread,Synchronization
openjdk,jmh,org.openjdk.jmh.runner.options.TimeValue,Test,Performance Testing
eclipse,jetty,org.eclipse.jetty.http.MultiPartConfig,Microservices/Services,Service Communication
eclipse,jetty,org.eclipse.jetty.http.MultiPart,Input-Output,Data Writing
eclipse,jetty,org.eclipse.jetty.http.MultiPartFormData,Application,Integration
nio,channels,java.nio.channels.ServerSocketChannel,Network,Connection Management
util,function,java.util.function.ToIntFunction,Utility,Data Conversion
eclipse,jetty,org.eclipse.jetty.http.Trailers,Network,Data Transmission
eclipse,jetty,org.eclipse.jetty.server.internal.CompletionStreamWrapper,Network,Data Transmission
eclipse,jetty,org.eclipse.jetty.client.transport.HttpClientTransportDynamic,Network,Data Transmission
eclipse,jetty,org.eclipse.jetty.http.HttpURI,Network,Protocol Implementation
eclipse,jetty,org.eclipse.jetty.server.ConnectorTimeoutTest,Test,Unit Testing
jakarta,security,jakarta.security.auth.message.callback.TrustStoreCallback,Security,Authentication
eclipse,jetty,org.eclipse.jetty.io.WriteThroughWriter,Input-Output,Data Writing
eclipse,jetty,org.eclipse.jetty.util.HostPort,Network,Connection Management
eclipse,jetty,org.eclipse.jetty.ee9.nested.HttpOutput,Network,Data Transmission
javax,net,javax.net.ssl.SSLContext,Security,Encryption
eclipse,jetty,org.eclipse.jetty.io.content.OutputStreamContentSource,Input-Output,Data Writing
util,function,java.util.function.UnaryOperator,Utility,Data Conversion
nio,file,java.nio.file.Path,Input-Output,File Management
eclipse,jetty,org.eclipse.jetty.ee10.security.jaspi.callback.CredentialValidationCallback,Security,Authentication
eclipse,jetty,org.eclipse.jetty.io.content.PathContentSource,Input-Output,File Management
eclipse,jetty,org.eclipse.jetty.ee10.servlet.security.authentication.LoginCallback,Security,Authentication
eclipse,jetty,org.eclipse.jetty.ee10.servlet.security.authentication.LoginCallbackImpl,Security,Authentication
nio,channels,java.nio.channels.FileChannel,Input-Output,File Management
nio,file,java.nio.file.FileAlreadyExistsException,Error Handling,Exception Handling
nio,file,java.nio.file.Files,Input-Output,"Data Reading, Data Writing, File Management"
javax,net,javax.net.ssl.SNIMatcher,Network,Network Security
nio,file,java.nio.file.StandardOpenOption,Input-Output,Data Writing
eclipse,jetty,org.eclipse.jetty.util.UrlEncoded,Utility,Data Conversion
eclipse,jetty,org.eclipse.jetty.websocket.core.TestAsyncFrameHandler,Test,Unit Testing
eclipse,jetty,org.eclipse.jetty.websocket.core.CloseStatus.NORMAL,Network,Connection Management
eclipse,jetty,org.eclipse.jetty.ee10.annotations.AnnotationIntrospector,Microservices/Services,Service Communication
eclipse,jetty,org.eclipse.jetty.ee10.annotations.ResourceAnnotationHandler,Microservices/Services,Service Communication
eclipse,jetty,org.eclipse.jetty.ee9.nested.Handler,Microservices/Services,Service Communication
eclipse,jetty,org.eclipse.jetty.ee9.nested.HandlerWrapper,Microservices/Services,Service Communication
eclipse,jetty,org.eclipse.jetty.ee10.annotations.ResourcesAnnotationHandler,Microservices/Services,Service Communication
eclipse,jetty,org.eclipse.jetty.http2.client.HTTP2ClientConnectionFactory,Network,Connection Management
eclipse,jetty,org.eclipse.jetty.http2.client.transport.internal.HTTPSessionListenerPromise,Network,Connection Management
eclipse,jetty,org.eclipse.jetty.http2.generator.PingGenerator,Network,Protocol Implementation
eclipse,jetty,org.eclipse.jetty.util.RolloverFileOutputStream,Logging,Error Logs
eclipse,jetty,org.eclipse.jetty.osgi.OSGiWebappConstants,DevOps,Continuous Deployment
eclipse,jetty,org.eclipse.jetty.ee10.security.jaspi.provider.JaspiAuthConfigProvider,Security,Authentication
security,security,java.security.InvalidAlgorithmParameterException,Security,Encryption
eclipse,jetty,org.eclipse.jetty.client.RetryableRequestException,Error Handling,Exception Handling
jakarta,servlet,jakarta.servlet.annotation.HandlesTypes,Microservices/Services,Service Communication
nio,file,java.nio.file.AccessDeniedException,Error Handling,Exception Handling
time,format,java.time.format.FormatStyle,Internationalization,Date/Time Formatting
eclipse,jetty,org.eclipse.jetty.ee10.servlet.ServletContainerInitializerHolder,Application,Integration
nio,file,java.nio.file.NoSuchFileException,Error Handling,Exception Handling
eclipse,jetty,org.eclipse.jetty.client.Socks5.UsernamePasswordAuthenticationFactory,Network,Network Security
eclipse,jetty,org.eclipse.jetty.ee10.servlet.Source,Microservices/Services,Service Communication
eclipse,jetty,org.eclipse.jetty.ee10.servlet.Source.Origin,Microservices/Services,Service Communication
eclipse,jetty,org.eclipse.jetty.http.HttpTester,Test,Integration Testing
eclipse,jetty,org.eclipse.jetty.util.BlockingArrayQueue,Data Structure,Linear Structures
eclipse,jetty,org.eclipse.jetty.ee10.webapp.AbstractConfiguration,Microservices/Services,Service Deployment
security,cert,java.security.cert.CertStoreParameters,Security,Authentication
net,net,java.net.Inet4Address,Network,Protocol Implementation
net,net,java.net.InetAddress,Network,Connection Management
eclipse,jetty,org.eclipse.jetty.http2.client.transport.internal.HttpChannelOverHTTP2,Network,Protocol Implementation
eclipse,jetty,org.eclipse.jetty.ee10.webapp.FragmentDescriptor,Microservices/Services,Service Deployment
eclipse,jetty,org.eclipse.jetty.http2.client.transport.internal.HttpConnectionOverHTTP2,Network,Connection Management
eclipse,jetty,org.eclipse.jetty.ee10.webapp.WebAppClassLoader,Microservices/Services,Service Deployment
security,cert,java.security.cert.PKIXCertPathChecker,Security,Authentication
eclipse,jetty,org.eclipse.jetty.util.resource.ResourceCollators,Utility,System Tools
eclipse,jetty,org.eclipse.jetty.ee10.webapp.WebDescriptor,Application,App Configuration
eclipse,jetty,org.eclipse.jetty.util.InetAddressSet,Network,Connection Management
eclipse,jetty,org.eclipse.jetty.io.AbstractConnection,Network,Connection Management
eclipse,jetty,org.eclipse.jetty.io.Connection,Network,Connection Management
jakarta,servlet,jakarta.servlet.ServletConnection,Network,Connection Management
eclipse,jetty,org.eclipse.jetty.http2.generator.PriorityGenerator,Network,Protocol Implementation
eclipse,jetty,org.eclipse.jetty.server.handler.EventsHandler,Event Handling,Event Driven Processing
eclipse,jetty,org.eclipse.jetty.toolchain.test.Hex,Test,Unit Testing
eclipse,jetty,org.eclipse.jetty.ee9.servlet.DefaultServlet,Application,Integration
eclipse,jetty,org.eclipse.jetty.http.HttpParser.RequestHandler,Parser,Syntax Parsing
eclipse,jetty,org.eclipse.jetty.server.SymlinkAllowedResourceAliasChecker,Security,Authorization
eclipse,jetty,org.eclipse.jetty.http.ByteRange,Network,Data Transmission
eclipse,jetty,org.eclipse.jetty.http.CompressedContentFormat,Network,Data Transmission
eclipse,jetty,org.eclipse.jetty.http.EtagUtils,Utility,Diagnostic Utilities
util,util,java.util.EventListener,Event Handling,Event Driven Processing
eclipse,jetty,org.eclipse.jetty.http.HttpDateTime,Network,Protocol Implementation
junit,jupiter,org.junit.jupiter.params.provider.EnumSource,Test,Unit Testing
javax,net,javax.net.ssl.CertPathTrustManagerParameters,Security,Authentication
util,function,java.util.function.BiFunction,Utility,Data Conversion
io,io,java.io.FileReader,Input-Output,Data Reading
util,function,java.util.function.Supplier,Utility,System Tools
eclipse,jetty,org.eclipse.jetty.http.MultiPartByteRanges,Network,Data Transmission
eclipse,jetty,org.eclipse.jetty.http.PreEncodedHttpField,Network,Protocol Implementation
eclipse,jetty,org.eclipse.jetty.http.QuotedQualityCSV,Utility,Data Conversion
eclipse,jetty,org.eclipse.jetty.http.content.HttpContent,Network,Data Transmission
eclipse,jetty,org.eclipse.jetty.http.content.PreCompressedHttpContent,Network,Data Transmission
javax,net,javax.net.ssl.KeyManager,Security,Encryption
javax,net,javax.net.ssl.KeyManagerFactory,Security,Authentication
eclipse,jetty,org.eclipse.jetty.http.pathmap.MatchedResource,Microservices/Services,Service Communication
eclipse,jetty,org.eclipse.jetty.util.thread.Invocable,Multi-Thread,Thread Safety
eclipse,jetty,org.eclipse.jetty.server.AbstractNetworkConnector,Network,Connection Management
eclipse,jetty,org.eclipse.jetty.util.compression.CompressionPool,Utility,Performance Tools
eclipse,jetty,org.eclipse.jetty.server.AliasCheck,Network,Network Security
eclipse,jetty,org.eclipse.jetty.server.AllowedResourceAliasChecker,Network,Network Security
jakarta,servlet,jakarta.servlet.http.HttpUpgradeHandler,Network,Protocol Implementation
javax,net,javax.net.ssl.SSLServerSocket,Network,Network Security
util,util,java.util.Properties,Utility,System Tools
eclipse,jetty,org.eclipse.jetty.server.Deployable,DevOps,Continuous Deployment
eclipse,jetty,org.eclipse.jetty.server.handler.ContextHandler,Network,Protocol Implementation
eclipse,jetty,org.eclipse.jetty.util.FileID,Utility,System Tools
javax,net,javax.net.ssl.SSLServerSocketFactory,Security,Encryption
eclipse,jetty,org.eclipse.jetty.server.handler.HotSwapHandler,DevOps,Continuous Deployment
eclipse,jetty,org.eclipse.jetty.http3.RetryableStreamException,Error Handling,Exception Handling
javax,net,javax.net.ssl.SSLSessionContext,Security,Encryption
junit,jupiter,org.junit.jupiter.api.Assumptions.assumeFalse,Test,Unit Testing
eclipse,jetty,org.eclipse.jetty.ee10.servlet.ServletContextHandler.ServletRequestInfo,Microservices/Services,Service Communication
eclipse,jetty,org.eclipse.jetty.deploy.graph.Graph,DevOps,Continuous Deployment
eclipse,jetty,org.eclipse.jetty.deploy.graph.Node,DevOps,Continuous Deployment
javax,net,javax.net.ssl.StandardConstants,Security,Encryption
javax,net,javax.net.ssl.TrustManager,Security,Authentication
nio,channels,java.nio.channels.ClosedChannelException,Error Handling,Exception Handling
eclipse,jetty,org.eclipse.jetty.server.SocketCustomizationListener,Network,Connection Management
javax,net,javax.net.ssl.X509ExtendedTrustManager,Security,Authentication
javax,net,javax.net.ssl.X509TrustManager,Security,Authentication
eclipse,jetty,org.eclipse.jetty.server.handler.ErrorHandler,Error Handling,Error Logging
eclipse,jetty,org.eclipse.jetty.util.ssl.SniX509ExtendedKeyManager,Security,Encryption
util,concurrent,java.util.concurrent.ConcurrentSkipListSet,Data Structure,Tree Structures
eclipse,jetty,org.eclipse.jetty.ee10.servlet.BaseHolder,Application,App Configuration
eclipse,jetty,org.eclipse.jetty.ee9.nested.ResourceHandler,Microservices/Services,Service Communication
hamcrest,hamcrest,org.hamcrest.TypeSafeMatcher,Test,Unit Testing
util,concurrent,java.util.concurrent.ConcurrentLinkedQueue,Data Structure,Linear Structures
eclipse,jetty,org.eclipse.jetty.deploy.bindings.StandardDeployer,DevOps,Continuous Deployment
eclipse,jetty,org.eclipse.jetty.deploy.bindings.StandardStarter,DevOps,Continuous Deployment
eclipse,jetty,org.eclipse.jetty.deploy.bindings.StandardStopper,DevOps,Continuous Deployment
eclipse,jetty,org.eclipse.jetty.deploy.bindings.StandardUndeployer,DevOps,Continuous Deployment
eclipse,jetty,org.eclipse.jetty.deploy.graph.Edge,DevOps,Continuous Deployment
jasper,servlet,org.apache.jasper.servlet.JasperInitializer,Application,App Configuration
eclipse,jetty,org.eclipse.jetty.client.ProxyConfiguration.Proxy,Network,Connection Management
eclipse,jetty,org.eclipse.jetty.client.Socks5.NoAuthenticationFactory,Network,Protocol Implementation
eclipse,jetty,org.eclipse.jetty.deploy.graph.Route,DevOps,Continuous Deployment
hamcrest,hamcrest,org.hamcrest.BaseMatcher,Test,Unit Testing
hamcrest,hamcrest,org.hamcrest.Description,Test,Unit Testing
eclipse,jetty,org.eclipse.jetty.server.handler.ContextHandlerCollection,Microservices/Services,Service Communication
eclipse,jetty,org.eclipse.jetty.util.ExceptionUtil,Error Handling,Exception Handling
jasper,servlet,org.apache.jasper.servlet.TldScanner,Application,App Configuration
juli,logging,org.apache.juli.logging.Log,Logging,Error Logs
juli,logging,org.apache.juli.logging.LogFactory,Logging,Event Logging
util,concurrent,java.util.concurrent.atomic.AtomicMarkableReference,Multi-Thread,Concurrency Control
eclipse,jetty,org.eclipse.jetty.util.security.CertificateUtils,Security,Authentication
eclipse,jetty,org.eclipse.jetty.util.component.Environment,Utility,System Tools
eclipse,jetty,org.eclipse.jetty.util.security.CertificateValidator,Security,Authentication
eclipse,jetty,org.eclipse.jetty.http2.generator.PushPromiseGenerator,Network,Protocol Implementation
javax,net,javax.net.ssl.ExtendedSSLSession,Security,Encryption
javax,net,javax.net.ssl.SNIHostName,Network,Network Security
javax,net,javax.net.ssl.SNIServerName,Security,Encryption
util,concurrent,java.util.concurrent.Callable,Multi-Thread,Parallel Processing
javax,security,javax.security.auth.Subject,Security,Authentication
javax,security,javax.security.auth.callback.Callback,Security,Authentication
javax,security,javax.security.auth.callback.CallbackHandler,Security,Authentication
javax,security,javax.security.auth.callback.PasswordCallback,Security,Authentication
javax,security,javax.security.auth.login.AppConfigurationEntry,Security,Authentication
javax,security,javax.security.auth.login.Configuration,Security,Authentication
javax,security,javax.security.auth.login.LoginContext,Security,Authentication
javax,security,javax.security.auth.login.LoginException,Security,Authentication
jakarta,websocket,jakarta.websocket.DecodeException,Error Handling,Exception Handling
eclipse,jetty,org.eclipse.jetty.server.Handler.Container,Network,Protocol Implementation
eclipse,jetty,org.eclipse.jetty.util.security.SecurityUtils,Security,Authentication
ietf,jgss,org.ietf.jgss.GSSContext,Security,Authentication
ietf,jgss,org.ietf.jgss.GSSException,Security,Authentication
ietf,jgss,org.ietf.jgss.GSSManager,Security,Authentication
ietf,jgss,org.ietf.jgss.GSSName,Security,Authentication
ietf,jgss,org.ietf.jgss.Oid,Security,Authentication
eclipse,jetty,org.eclipse.jetty.ee10.test.support.XmlBasedJettyServer,Test,Integration Testing
eclipse,jetty,org.eclipse.jetty.ee10.test.support.rawhttp.HttpSocketImpl,Test,Integration Testing
jasper,servlet,org.apache.jasper.servlet.TldPreScanned,Application,Plugin Management
eclipse,jetty,org.eclipse.jetty.ee10.test.support.rawhttp.HttpTesting,Test,Integration Testing
eclipse,jetty,org.eclipse.jetty.deploy.graph.GraphOutputDot,DevOps,Continuous Deployment
eclipse,jetty,org.eclipse.jetty.util.ssl.X509,Security,Encryption
eclipse,jetty,org.eclipse.jetty.client.BytesRequestContent,Network,Data Transmission
eclipse,jetty,org.eclipse.jetty.client.InputStreamResponseListener,Network,Data Transmission
eclipse,jetty,org.eclipse.jetty.client.MultiPartRequestContent,Network,Data Transmission
eclipse,jetty,org.eclipse.jetty.client.OutputStreamRequestContent,Network,Data Transmission
javax,management,javax.management.MBeanServerConnection,Application,Integration
javax,management,javax.management.ObjectName,Utility,System Tools
eclipse,jetty,org.eclipse.jetty.util.component.DumpableCollection,Utility,Diagnostic Utilities
eclipse,jetty,org.eclipse.jetty.deploy.test.XmlConfiguredJetty,Test,Integration Testing
util,function,java.util.function.Function,Utility,Data Conversion
nio,channels,java.nio.channels.Channel,Input-Output,Network IO
eclipse,jetty,org.eclipse.jetty.server.CookieCache,Network,Connection Management
objectweb,asm,org.objectweb.asm.AnnotationVisitor,Utility,System Tools
javax,net,javax.net.ssl.HostnameVerifier,Security,Authentication
eclipse,jetty,org.eclipse.jetty.server.Handler,Network,Protocol Implementation
eclipse,jetty,org.eclipse.jetty.server.Server,Network,Connection Management
eclipse,jetty,org.eclipse.jetty.server.ServerConnector,Network,Connection Management
eclipse,jetty,org.eclipse.jetty.toolchain.test.MavenTestingUtils,Test,Integration Testing
objectweb,asm,org.objectweb.asm.ClassReader,Utility,System Tools
objectweb,asm,org.objectweb.asm.ClassVisitor,Utility,System Tools
eclipse,jetty,org.eclipse.jetty.http.DateGenerator,Utility,System Tools
objectweb,asm,org.objectweb.asm.FieldVisitor,Utility,System Tools
hamcrest,Matchers,org.hamcrest.Matchers.contains,Test,Unit Testing
junit,jupiter,org.junit.jupiter.api.AfterEach,Test,Unit Testing
junit,jupiter,org.junit.jupiter.api.extension.ExtensionContext,Test,Unit Testing
junit,jupiter,org.junit.jupiter.params.provider.Arguments,Test,Unit Testing
junit,jupiter,org.junit.jupiter.params.provider.ArgumentsProvider,Test,Unit Testing
hamcrest,Matchers,org.hamcrest.Matchers.endsWith,Test,Unit Testing
objectweb,asm,org.objectweb.asm.MethodVisitor,Utility,System Tools
objectweb,asm,org.objectweb.asm.Opcodes,Utility,System Tools
eclipse,jetty,org.eclipse.jetty.server.HttpCookieUtils,Network,Protocol Implementation
glassfish,jersey,org.glassfish.jersey.server.ResourceConfig,Microservices/Services,API Gateway
javax,management,javax.management.MBeanServer,Utility,System Tools
javax,naming,javax.naming.ldap.LdapName,Network,Connection Management
javax,management,javax.management.remote.JMXConnector,Utility,System Tools
javax,management,javax.management.remote.JMXConnectorFactory,Application,Integration
eclipse,jetty,org.eclipse.jetty.io.content.ChunksContentSource,Input-Output,Data Reading
junit,jupiter,org.junit.jupiter.api.Test,Test,Unit Testing
hamcrest,MatcherAssert,org.hamcrest.MatcherAssert.assertThat,Test,Unit Testing
hamcrest,Matchers,org.hamcrest.Matchers.instanceOf,Test,Unit Testing
hamcrest,Matchers,org.hamcrest.Matchers.is,Test,Unit Testing
javax,management,javax.management.remote.JMXConnectorServer,DevOps,Monitoring and Logging
javax,management,javax.management.remote.JMXConnectorServerFactory,Application,Integration
javax,management,javax.management.remote.JMXServiceURL,Application,Integration
eclipse,jetty,org.eclipse.jetty.toolchain.test.IO,Test,Unit Testing
eclipse,jetty,org.eclipse.jetty.io.EofException,Error Handling,Exception Handling
eclipse,jetty,org.eclipse.jetty.server.internal.ResponseHttpFields,Network,Protocol Implementation
eclipse,jetty,org.eclipse.jetty.client.transport.internal.HttpConnectionOverHTTP,Network,Connection Management
eclipse,jetty,org.eclipse.jetty.http.content.FileMappingHttpContentFactory,Network,Data Transmission
javax,naming,javax.naming.ldap.Rdn,Application,Integration
eclipse,jetty,org.eclipse.jetty.http.content.PreCompressedHttpContentFactory,Network,Data Transmission
eclipse,jetty,org.eclipse.jetty.server.HttpChannel,Network,Protocol Implementation
eclipse,jetty,org.eclipse.jetty.http.content.ResourceHttpContentFactory,Network,Data Transmission
eclipse,jetty,org.eclipse.jetty.http.content.ValidatingCachingHttpContentFactory,Network,Protocol Implementation
eclipse,jetty,org.eclipse.jetty.server.Request,Network,Protocol Implementation
eclipse,jetty,org.eclipse.jetty.server.Response,Network,Data Transmission
eclipse,jetty,org.eclipse.jetty.util.Blocker,Multi-Thread,Synchronization
eclipse,jetty,org.eclipse.jetty.util.ClassMatcher,Utility,System Tools
junit,jupiter,org.junit.jupiter.params.ParameterizedTest,Test,Unit Testing
junit,jupiter,org.junit.jupiter.params.provider.ArgumentsSource,Test,Unit Testing
junit,jupiter,org.junit.jupiter.api.Assertions.assertArrayEquals,Test,Unit Testing
junit,jupiter,org.junit.jupiter.api.Assertions.assertEquals,Test,Unit Testing
junit,jupiter,org.junit.jupiter.api.Assertions.assertFalse,Test,Unit Testing
junit,jupiter,org.junit.jupiter.api.Assertions.assertTrue,Test,Unit Testing
eclipse,jetty,org.eclipse.jetty.http.content.VirtualHttpContentFactory,Network,Data Transmission
eclipse,jetty,org.eclipse.jetty.util.Uptime,Utility,Performance Tools
eclipse,jetty,org.eclipse.jetty.ee.WebAppClassLoading,DevOps,Configuration Management
javax,security,javax.security.auth.x500.X500Principal,Security,Authentication
eclipse,jetty,org.eclipse.jetty.server.handler.gzip.GzipHandler,Network,Data Transmission
glassfish,jersey,org.glassfish.jersey.server.model.Resource,Microservices/Services,API Gateway
eclipse,jetty,org.eclipse.jetty.util.component.AttributeContainerMap,Utility,System Tools
eclipse,jetty,org.eclipse.jetty.util.component.ClassLoaderDump,Utility,Diagnostic Utilities
eclipse,jetty,org.eclipse.jetty.util.component.DumpableAttributes,Utility,Diagnostic Utilities
glassfish,jersey,org.glassfish.jersey.servlet.ServletContainer,Microservices/Services,API Gateway
eclipse,jetty,org.eclipse.jetty.session.AbstractSessionManager,Microservices/Services,Service Communication
hamcrest,Matchers,org.hamcrest.Matchers.sameInstance,Test,Unit Testing
eclipse,jetty,org.eclipse.jetty.server.ResourceService,Network,Data Transmission
junit,jupiter,org.junit.jupiter.api.Assertions.assertThrows,Test,Unit Testing
hamcrest,Matchers,org.hamcrest.Matchers.hasItemInArray,Test,Unit Testing
util,concurrent,java.util.concurrent.atomic.LongAccumulator,Multi-Thread,Concurrency Control
eclipse,jetty,org.eclipse.jetty.util.resource.FileSystemPool,Utility,System Tools
eclipse,jetty,org.eclipse.jetty.session.SessionManager,Microservices/Services,Service Communication
util,util,java.util.Comparator,Utility,System Tools
javax,net,javax.net.ssl.SSLEngineResult.HandshakeStatus,Security,Encryption
javax,net,javax.net.ssl.SSLEngineResult.Status,Network,Network Security
jakarta,annotation,jakarta.annotation.security.DeclareRoles,Security,Authorization
jakarta,servlet,jakarta.servlet.Servlet,Application,App Configuration
eclipse,jetty,org.eclipse.jetty.ee10.annotations.AnnotationIntrospector.AbstractIntrospectableAnnotationHandler,Microservices/Services,Service Communication
eclipse,jetty,org.eclipse.jetty.io.AbstractEndPoint,Network,Connection Management
eclipse,jetty,org.eclipse.jetty.ee10.servlet.security.ConstraintAware,Security,Authorization
eclipse,jetty,org.eclipse.jetty.ee10.servlet.security.ConstraintSecurityHandler,Security,Authorization
eclipse,jetty,org.eclipse.jetty.io.WriteFlusher,Input-Output,Data Writing
junit,jupiter,org.junit.jupiter.api.Assertions.assertNotEquals,Test,Unit Testing
util,concurrent,java.util.concurrent.locks.ReentrantLock,Multi-Thread,Synchronization
eclipse,jetty,org.eclipse.jetty.client.AbstractAuthentication,Security,Authentication
eclipse,jetty,org.eclipse.jetty.client.Authentication,Security,Authentication
util,concurrent,java.util.concurrent.CyclicBarrier,Multi-Thread,Synchronization
util,concurrent,java.util.concurrent.ThreadLocalRandom,Multi-Thread,Thread Safety
util,stream,java.util.stream.IntStream,Utility,Performance Tools
util,Collections,java.util.Collections.unmodifiableSet,Utility,System Tools
util,EnumSet,java.util.EnumSet.allOf,Data Structure,Data Manipulation
util,EnumSet,java.util.EnumSet.complementOf,Data Structure,Data Manipulation
util,EnumSet,java.util.EnumSet.copyOf,Data Structure,Data Manipulation
util,EnumSet,java.util.EnumSet.noneOf,Data Structure,Data Manipulation
util,EnumSet,java.util.EnumSet.of,Data Structure,Data Manipulation
eclipse,jetty,org.eclipse.jetty.client.AuthenticationStore,Security,Authentication
eclipse,jetty,org.eclipse.jetty.http2.generator.ResetGenerator,Network,Protocol Implementation
util,concurrent,java.util.concurrent.locks.Lock,Multi-Thread,Synchronization
eclipse,jetty,org.eclipse.jetty.http.CookieCompliance.Violation.BAD_QUOTES,Security,Compliance
eclipse,jetty,org.eclipse.jetty.http.CookieCompliance.Violation.COMMA_NOT_VALID_OCTET,Network,Protocol Implementation
eclipse,jetty,org.eclipse.jetty.http.CookieCompliance.Violation.ESCAPE_IN_QUOTES,Security,Compliance
eclipse,jetty,org.eclipse.jetty.http.CookieCompliance.Violation.INVALID_COOKIES,Security,Compliance
eclipse,jetty,org.eclipse.jetty.http.CookieCompliance.Violation.RESERVED_NAMES_NOT_DOLLAR_PREFIXED,Security,Compliance
eclipse,jetty,org.eclipse.jetty.http.CookieCompliance.Violation.SPECIAL_CHARS_IN_QUOTES,Security,Compliance
jakarta,servlet,jakarta.servlet.MultipartConfigElement,Application,App Configuration
eclipse,jetty,org.eclipse.jetty.http.CookieCompliance.Violation.Listener,Application,Compatibility Checks
time,time,java.time.Instant,Utility,System Tools
hamcrest,hamcrest,org.hamcrest.Matchers,Test,Unit Testing
eclipse,jetty,org.eclipse.jetty.client.AbstractHttpClientTransport,Network,Data Transmission
eclipse,jetty,org.eclipse.jetty.client.Request,Network,Data Transmission
eclipse,jetty,org.eclipse.jetty.client.Response,Network,Data Transmission
junit,jupiter,org.junit.jupiter.params.provider.MethodSource,Test,Unit Testing
nio,nio,java.nio.Buffer,Input-Output,Buffering Strategies
eclipse,jetty,org.eclipse.jetty.util.thread.ThreadIdPool,Multi-Thread,Thread Safety
jakarta,servlet,jakarta.servlet.annotation.MultipartConfig,Application,App Configuration
hamcrest,Matchers,org.hamcrest.Matchers.greaterThan,Test,Unit Testing
eclipse,jetty,org.eclipse.jetty.websocket.core.internal.FrameFlusher,Network,Data Transmission
hamcrest,Matchers,org.hamcrest.Matchers.lessThanOrEqualTo,Test,Unit Testing
hamcrest,Matchers,org.hamcrest.Matchers.not,Test,Unit Testing
hamcrest,Matchers,org.hamcrest.Matchers.nullValue,Test,Unit Testing
eclipse,jetty,org.eclipse.jetty.ee10.servlet.ServletHolder,Microservices/Services,Service Communication
nio,channels,java.nio.channels.Channels,Input-Output,Stream Management
util,util,java.util.EventObject,Event Handling,Event Driven Processing
nio,channels,java.nio.channels.FileChannel.MapMode,Input-Output,File Management
eclipse,jetty,org.eclipse.jetty.client.AsyncContentListenerTest.TestSource,Test,Unit Testing
eclipse,jetty,org.eclipse.jetty.client.RequestListeners,Network,Data Transmission
eclipse,jetty,org.eclipse.jetty.ee10.webapp.Descriptor,Microservices/Services,Service Deployment
eclipse,jetty,org.eclipse.jetty.ee10.webapp.MetaData,Microservices/Services,Service Deployment
eclipse,jetty,org.eclipse.jetty.websocket.core.internal.Generator,Network,Data Transmission
eclipse,jetty,org.eclipse.jetty.ee9.nested.AbstractHandler,Microservices/Services,Service Communication
eclipse,jetty,org.eclipse.jetty.ee9.nested.MultiPartFormInputStream,Input-Output,Stream Management
io,io,java.io.LineNumberReader,Input-Output,Data Reading
eclipse,jetty,org.eclipse.jetty.websocket.core.internal.Parser,Parser,Syntax Parsing
jakarta,security,jakarta.security.auth.message.MessagePolicy,Security,Authentication
eclipse,jetty,org.eclipse.jetty.client.Connection,Network,Connection Management
eclipse,jetty,org.eclipse.jetty.io.CyclicTimeouts,Input-Output,Stream Management
util,zip,java.util.zip.DataFormatException,Error Handling,Exception Handling
util,zip,java.util.zip.Inflater,Utility,Data Conversion
util,zip,java.util.zip.ZipException,Error Handling,Exception Handling
eclipse,jetty,org.eclipse.jetty.ee10.webapp.Origin,Microservices/Services,Service Communication
